,Actual,Date,Forecasted
2006-11-21,0.6956937799043061,2006-11-21,0.6280850172042847
2006-11-22,0.7823169528320506,2006-11-22,0.6923010349273682
2006-11-24,0.7496658392209281,2006-11-24,0.6501479148864746
2006-11-27,0.6926275992438564,2006-11-27,0.64902663230896
2006-11-28,0.6970425138632164,2006-11-28,0.6254130005836487
2006-11-29,0.5173553719008264,2006-11-29,0.45729950070381165
2006-11-30,0.5095520421607378,2006-11-30,0.46498870849609375
2006-12-01,0.48681211331813734,2006-12-01,0.45914217829704285
2006-12-04,0.4713861258235372,2006-12-04,0.45669126510620117
2006-12-05,0.42899639893533736,2006-12-05,0.4171352982521057
2006-12-06,0.41687697160883275,2006-12-06,0.4356779158115387
2006-12-07,0.327031559688977,2006-12-07,0.38777509331703186
2006-12-08,0.2987051206592115,2006-12-08,0.3347609341144562
2006-12-11,0.3210777016969335,2006-12-11,0.350208580493927
2006-12-12,0.26379107981220673,2006-12-12,0.3266030550003052
2006-12-13,0.2796378790056042,2006-12-13,0.2919330298900604
2006-12-14,0.2964860907759883,2006-12-14,0.3154242932796478
2006-12-15,0.30516292218419894,2006-12-15,0.3359764516353607
2006-12-18,0.319388700216116,2006-12-18,0.3881114423274994
2006-12-19,0.3572888818996698,2006-12-19,0.41139382123947144
2006-12-20,0.32292804744810377,2006-12-20,0.394197553396225
2006-12-21,0.30243519245875894,2006-12-21,0.3974720239639282
2006-12-22,0.2855802314670004,2006-12-22,0.38149896264076233
2006-12-26,0.22663656884875838,2006-12-26,0.313742995262146
2006-12-27,0.19917622830244186,2006-12-27,0.27013853192329407
2006-12-28,0.19647876904867578,2006-12-28,0.2672131359577179
2006-12-29,0.2493005448387573,2006-12-29,0.2496105432510376
2007-01-03,0.2590144230769229,2007-01-03,0.27046212553977966
2007-01-04,0.2667849748595088,2007-01-04,0.24339960515499115
2007-01-05,0.2635566780567522,2007-01-05,0.24789643287658691
2007-01-08,0.2604335643710367,2007-01-08,0.23761482536792755
2007-01-09,0.34647272727272727,2007-01-09,0.22032961249351501
2007-01-10,0.4481934905942071,2007-01-10,0.26398414373397827
2007-01-11,0.44103489771359805,2007-01-11,0.29044172167778015
2007-01-12,0.4130824372759858,2007-01-12,0.2994120121002197
2007-01-16,0.43109801031687556,2007-01-16,0.29982978105545044
2007-01-17,0.38856390757531445,2007-01-17,0.3088632822036743
2007-01-18,0.24608282036933393,2007-01-18,0.26422369480133057
2007-01-19,0.26374410966728545,2007-01-19,0.30305930972099304
2007-01-22,0.19217032967032988,2007-01-22,0.2535723149776459
2007-01-23,0.18174296745725327,2007-01-23,0.2580573558807373
2007-01-24,0.19586206896551728,2007-01-24,0.2534171938896179
2007-01-25,0.18752581577860394,2007-01-25,0.24426692724227905
2007-01-26,0.1506738544474393,2007-01-26,0.20779119431972504
2007-01-29,0.1586894971012538,2007-01-29,0.19988863170146942
2007-01-30,0.15452091767881249,2007-01-30,0.19307103753089905
2007-01-31,0.1602381919068887,2007-01-31,0.18912404775619507
2007-02-01,0.14870543581401652,2007-02-01,0.1844077855348587
2007-02-02,0.12609619984055276,2007-02-02,0.15225854516029358
2007-02-05,0.12444742129939712,2007-02-05,0.15645146369934082
2007-02-06,0.15273972602739727,2007-02-06,0.1788107007741928
2007-02-07,0.13729372937293727,2007-02-07,0.12673097848892212
2007-02-08,0.11042391444401511,2007-02-08,0.09432826191186905
2007-02-09,0.08977882476115684,2007-02-09,0.11100243031978607
2007-02-12,0.10219452019218278,2007-02-12,0.09889662265777588
2007-02-13,0.10028578851649783,2007-02-13,0.09717186540365219
2007-02-14,0.13946032594175795,2007-02-14,0.1287587583065033
2007-02-15,0.1503982719049548,2007-02-15,0.14066056907176971
2007-02-16,0.1253648182541789,2007-02-16,0.11867351830005646
2007-02-20,0.14793532005880006,2007-02-20,0.12701673805713654
2007-02-21,0.20183239019132304,2007-02-21,0.1373654007911682
2007-02-22,0.19938362588771286,2007-02-22,0.13397587835788727
2007-02-23,0.20674705324481768,2007-02-23,0.15308433771133423
2007-02-26,0.21056943875460887,2007-02-26,0.16927631199359894
2007-02-27,0.11520063778899825,2007-02-27,0.14110247790813446
2007-02-28,0.12783257797920555,2007-02-28,0.14698322117328644
2007-03-01,0.15464190981432346,2007-03-01,0.14041773974895477
2007-03-02,0.14968367209584055,2007-03-02,0.15887638926506042
2007-03-05,0.15818999060780903,2007-03-05,0.15384455025196075
2007-03-06,0.11647043929611356,2007-03-06,0.08308584243059158
2007-03-07,0.09718574108818001,2007-03-07,0.06985850632190704
2007-03-08,0.0802848023569851,2007-03-08,0.050081297755241394
2007-03-09,0.08537939543491668,2007-03-09,0.057426951825618744
2007-03-12,0.10026934378060726,2007-03-12,0.05077085644006729
2007-03-13,0.07555663706046967,2007-03-13,0.04713594913482666
2007-03-14,0.11926377316254211,2007-03-14,0.07468733191490173
2007-03-15,0.11377766724695348,2007-03-15,0.07829518616199493
2007-03-16,0.10495806610754821,2007-03-16,0.07266312837600708
2007-03-19,0.15121273370389088,2007-03-19,0.10400751978158951
2007-03-20,0.1582679159280831,2007-03-20,0.11105502396821976
2007-03-21,0.1990037041767787,2007-03-21,0.12650066614151
2007-03-22,0.1787730523146407,2007-03-22,0.1115153506398201
2007-03-23,0.16159483294000743,2007-03-23,0.10703355073928833
2007-03-26,0.16252274105518483,2007-03-26,0.08627178519964218
2007-03-27,0.14542836573074136,2007-03-27,0.08193521201610565
2007-03-28,0.12175168431183825,2007-03-28,0.0930250883102417
2007-03-29,0.11144042679312394,2007-03-29,0.08212064206600189
2007-03-30,0.09305882352941164,2007-03-30,0.07808174937963486
2007-04-02,0.11421772754312909,2007-04-02,0.09423124045133591
2007-04-03,0.10384300899427634,2007-04-03,0.07538770139217377
2007-04-04,0.0980780430984276,2007-04-04,0.07450737059116364
2007-04-05,0.0949462241239738,2007-04-05,0.0683637335896492
2007-04-09,0.05699774266365698,2007-04-09,0.04322849586606026
2007-04-10,0.04362750525966108,2007-04-10,0.023756911978125572
2007-04-11,0.010476918039943328,2007-04-11,0.009434813633561134
2007-04-12,0.029595711413893167,2007-04-12,0.03390893712639809
2007-04-13,-0.017100533710924792,2007-04-13,0.006191273219883442
2007-04-16,-0.004030501089324567,2007-04-16,0.0035065803676843643
2007-04-17,-0.014291948505345875,2007-04-17,0.0020005814731121063
2007-04-18,-0.010074463425317481,2007-04-18,0.0021379077807068825
2007-04-19,-0.009328358208955279,2007-04-19,0.0005159107968211174
2007-04-20,-0.003286950805302946,2007-04-20,-0.005029354244470596
2007-04-23,0.04096626962039407,2007-04-23,0.008256187662482262
2007-04-24,0.07123161764705865,2007-04-24,0.04094546660780907
2007-04-25,0.08030818037616116,2007-04-25,0.026087842881679535
2007-04-26,0.11369014084507056,2007-04-26,0.022579437121748924
2007-04-27,0.1599721383793824,2007-04-27,0.061215840280056
2007-04-30,0.12071869736103302,2007-04-30,0.03322877362370491
2007-05-01,0.12332015810276675,2007-05-01,0.04901866614818573
2007-05-02,0.14443684450524397,2007-05-02,0.06928679347038269
2007-05-03,0.17468117468117472,2007-05-03,0.1093798577785492
2007-05-04,0.1679990731085621,2007-05-04,0.1073758602142334
2007-05-07,0.22605002359603588,2007-05-07,0.138202503323555
2007-05-08,0.2673100120627261,2007-05-08,0.1763794720172882
2007-05-09,0.300243309002433,2007-05-09,0.19898904860019684
2007-05-10,0.3168936326831062,2007-05-10,0.2232452630996704
2007-05-11,0.3339057899901865,2007-05-11,0.23680658638477325
2007-05-14,0.3522938048720168,2007-05-14,0.2621365785598755
2007-05-15,0.2673267326732671,2007-05-15,0.2115982174873352
2007-05-16,0.2809069212410502,2007-05-16,0.2400277554988861
2007-05-17,0.2776091524632267,2007-05-17,0.2204444855451584
2007-05-18,0.29359200470311575,2007-05-18,0.2394237071275711
2007-05-21,0.31016731016731014,2007-05-21,0.24174638092517853
2007-05-22,0.22653127363076608,2007-05-22,0.1471303105354309
2007-05-23,0.16381443298969067,2007-05-23,0.09991245716810226
2007-05-24,0.15542797494780802,2007-05-24,0.12350116670131683
2007-05-25,0.20080321285140568,2007-05-25,0.14564789831638336
2007-05-29,0.1776519052523171,2007-05-29,0.12104400247335434
2007-05-30,0.25086887835702987,2007-05-30,0.15565042197704315
2007-05-31,0.36062647356012145,2007-05-31,0.249452143907547
2007-06-01,0.3378531073446329,2007-06-01,0.2713596522808075
2007-06-04,0.39797211660329523,2007-06-04,0.31152671575546265
2007-06-05,0.43138856476079335,2007-06-05,0.3434845507144928
2007-06-06,0.4260668973471742,2007-06-06,0.3406449854373932
2007-06-07,0.43848115942029,2007-06-07,0.3628605306148529
2007-06-08,0.45806980557507604,2007-06-08,0.3924861550331116
2007-06-11,0.39853386083313946,2007-06-11,0.3963104486465454
2007-06-12,0.40713033313851543,2007-06-12,0.4130861163139343
2007-06-13,0.37058205995567484,2007-06-13,0.4168037176132202
2007-06-14,0.4013452914798208,2007-06-14,0.43764516711235046
2007-06-15,0.42182890855457233,2007-06-15,0.4382639527320862
2007-06-18,0.4902311174648559,2007-06-18,0.4539842903614044
2007-06-19,0.4695187165775401,2007-06-19,0.4534948170185089
2007-06-20,0.41091120139291926,2007-06-20,0.4206683039665222
2007-06-21,0.43768855883035496,2007-06-21,0.4231562912464142
2007-06-22,0.47712261318602134,2007-06-22,0.4814622402191162
2007-06-25,0.4413289349670124,2007-06-25,0.4543828070163727
2007-06-26,0.4126328217237307,2007-06-26,0.4604395627975464
2007-06-27,0.4289566236811255,2007-06-27,0.4494660198688507
2007-06-28,0.4148574111019834,2007-06-28,0.4512949287891388
2007-06-29,0.43864198986207725,2007-06-29,0.45751723647117615
2007-07-02,0.4116414435389988,2007-07-02,0.4372233748435974
2007-07-03,0.42567264573991026,2007-07-03,0.3782162666320801
2007-07-05,0.4830745168137638,2007-07-05,0.3759254813194275
2007-07-06,0.48534860222297094,2007-07-06,0.3920997083187103
2007-07-09,0.47016469261139293,2007-07-09,0.411020964384079
2007-07-10,0.576909329202907,2007-07-10,0.5097171068191528
2007-07-11,0.564708663278572,2007-07-11,0.5096704363822937
2007-07-12,0.5399712841718354,2007-07-12,0.476589173078537
2007-07-13,0.6125746399719001,2007-07-13,0.5203641653060913
2007-07-16,0.5998628358003193,2007-07-16,0.5180712342262268
2007-07-17,0.5751207619911554,2007-07-17,0.49881240725517273
2007-07-18,0.5745554035567717,2007-07-18,0.5227900147438049
2007-07-19,0.5909090909090908,2007-07-19,0.5318014621734619
2007-07-20,0.6340797999317949,2007-07-20,0.5462539196014404
2007-07-23,0.598976299098698,2007-07-23,0.5265703797340393
2007-07-24,0.5259038461538461,2007-07-24,0.5686972737312317
2007-07-25,0.5251111111111111,2007-07-25,0.5482049584388733
2007-07-26,0.6300100480071453,2007-07-26,0.5623995661735535
2007-07-27,0.6056479517803326,2007-07-27,0.5714669823646545
2007-07-30,0.5519587402611654,2007-07-30,0.55257648229599
2007-07-31,0.4403148229121119,2007-07-31,0.5537130832672119
2007-08-01,0.4381591562799616,2007-08-01,0.5116170644760132
2007-08-02,0.4526394210302258,2007-08-02,0.5076799392700195
2007-08-03,0.40985778443113774,2007-08-03,0.5120992064476013
2007-08-06,0.4110589462702139,2007-08-06,0.4658690392971039
2007-08-07,0.4145202178923111,2007-08-07,0.46638187766075134
2007-08-08,0.4372586872586872,2007-08-08,0.4987199008464813
2007-08-09,0.34816,2007-08-09,0.4840465188026428
2007-08-10,0.34538800990205587,2007-08-10,0.48848265409469604
2007-08-13,0.3645488521089162,2007-08-13,0.46248766779899597
2007-08-14,0.3124867724867726,2007-08-14,0.4353254437446594
2007-08-15,0.2718786464410736,2007-08-15,0.42491915822029114
2007-08-16,0.23626953950147844,2007-08-16,0.4012044370174408
2007-08-17,0.30336358782701534,2007-08-17,0.3986169695854187
2007-08-20,0.296763925729443,2007-08-20,0.3715827465057373
2007-08-21,0.37779457824819085,2007-08-21,0.38396814465522766
2007-08-22,0.43735763097949887,2007-08-22,0.38138347864151
2007-08-23,0.45246010638297873,2007-08-23,0.41244494915008545
2007-08-24,0.47982062780269064,2007-08-24,0.3939703106880188
2007-08-27,0.46375207526286677,2007-08-27,0.4194263219833374
2007-08-28,0.40287610619469016,2007-08-28,0.42663294076919556
2007-08-29,0.48532181234075567,2007-08-29,0.4338669776916504
2007-08-30,0.4977465098384082,2007-08-30,0.42914894223213196
2007-08-31,0.4809111324991977,2007-08-31,0.39621803164482117
2007-09-04,0.5461175461175463,2007-09-04,0.4122461676597595
2007-09-05,0.4343247891932709,2007-09-05,0.3939116597175598
2007-09-06,0.36594496155402667,2007-09-06,0.3530612289905548
2007-09-07,0.31875500400320256,2007-09-07,0.34666144847869873
2007-09-10,0.36983967935871753,2007-09-10,0.3535783886909485
2007-09-11,0.362119231929225,2007-09-11,0.36332181096076965
2007-09-12,0.363183584022313,2007-09-12,0.3531894385814667
2007-09-13,0.36653386454183257,2007-09-13,0.3564036786556244
2007-09-14,0.3769467314750521,2007-09-14,0.3536246120929718
2007-09-17,0.33188991531947654,2007-09-17,0.31300047039985657
2007-09-18,0.34132876451551475,2007-09-18,0.3011740744113922
2007-09-19,0.3170836452095809,2007-09-19,0.2817798852920532
2007-09-20,0.3071548351034097,2007-09-20,0.28112655878067017
2007-09-21,0.3256391392311937,2007-09-21,0.2680927813053131
2007-09-24,0.35588880760790054,2007-09-24,0.26685062050819397
2007-09-25,0.4246651785714286,2007-09-25,0.30035966634750366
2007-09-26,0.4232345817029999,2007-09-26,0.3163648843765259
2007-09-27,0.4117324561403508,2007-09-27,0.303627610206604
2007-09-28,0.3949281948736594,2007-09-28,0.312203049659729
2007-10-01,0.3961332380782281,2007-10-01,0.30230796337127686
2007-10-02,0.3955434208208559,2007-10-02,0.29801979660987854
2007-10-03,0.39888475507130816,2007-10-03,0.32195401191711426
2007-10-04,0.41150962146535375,2007-10-04,0.3659170866012573
2007-10-05,0.4209637387783842,2007-10-05,0.3401905596256256
2007-10-08,0.4683865325754264,2007-10-08,0.3440095782279968
2007-10-09,0.41331986191799297,2007-10-09,0.3046923577785492
2007-10-10,0.37625731283676167,2007-10-10,0.292137086391449
2007-10-11,0.3701858108108107,2007-10-11,0.34124523401260376
2007-10-12,0.3785024313854777,2007-10-12,0.3178344964981079
2007-10-15,0.3612130105160185,2007-10-15,0.31350815296173096
2007-10-16,0.37156260109996775,2007-10-16,0.3124900758266449
2007-10-17,0.39237037454964563,2007-10-17,0.317751944065094
2007-10-18,0.39368623985862317,2007-10-18,0.32398560643196106
2007-10-19,0.41792162409518263,2007-10-19,0.3879682421684265
2007-10-22,0.44841335770061486,2007-10-22,0.39570537209510803
2007-10-23,0.5843404255319149,2007-10-23,0.44367119669914246
2007-10-24,0.5657263157894736,2007-10-24,0.442717045545578
2007-10-25,0.5168464730290456,2007-10-25,0.4375406503677368
2007-10-26,0.47653689343672534,2007-10-26,0.3964613974094391
2007-10-29,0.4967653242762413,2007-10-29,0.4301738739013672
2007-10-30,0.5384615384615385,2007-10-30,0.47243398427963257
2007-10-31,0.5330912025827279,2007-10-31,0.45684537291526794
2007-11-01,0.5239024390243903,2007-11-01,0.483200341463089
2007-11-02,0.5356383848291646,2007-11-02,0.50490403175354
2007-11-05,0.5560384454659424,2007-11-05,0.5527524948120117
2007-11-06,0.5734678808761997,2007-11-06,0.5316287875175476
2007-11-07,0.5452878234903782,2007-11-07,0.5594550371170044
2007-11-08,0.4377769583743034,2007-11-08,0.546383261680603
2007-11-09,0.36376381329374885,2007-11-09,0.557096004486084
2007-11-12,0.2090901942281984,2007-11-12,0.4708173871040344
2007-11-13,0.2803013182674201,2007-11-13,0.38465070724487305
2007-11-14,0.25555555555555554,2007-11-14,0.3724389374256134
2007-11-15,0.2606450850570976,2007-11-15,0.37769749760627747
2007-11-16,0.2571968265961466,2007-11-16,0.3370819091796875
2007-11-19,0.23838658508950838,2007-11-19,0.3214215040206909
2007-11-20,0.2594176619808026,2007-11-20,0.2890477478504181
2007-11-21,0.223117694039062,2007-11-21,0.2409903109073639
2007-11-23,0.2421433743664012,2007-11-23,0.22997719049453735
2007-11-26,0.2421137730284164,2007-11-26,0.2181379497051239
2007-11-27,0.2656385751520416,2007-11-27,0.22467711567878723
2007-11-28,0.28728571428571437,2007-11-28,0.20823964476585388
2007-11-29,0.2820173913043478,2007-11-29,0.17918986082077026
2007-11-30,0.2680584551148226,2007-11-30,0.18877431750297546
2007-12-03,0.3259702913264817,2007-12-03,0.28491175174713135
2007-12-04,0.30999562873378994,2007-12-04,0.27017009258270264
2007-12-05,0.27054794520547953,2007-12-05,0.1955452561378479
2007-12-06,0.32049217935349317,2007-12-06,0.22435477375984192
2007-12-07,0.37382450682316337,2007-12-07,0.2588202953338623
2007-12-10,0.47396782027929585,2007-12-10,0.3752692937850952
2007-12-11,0.3965955555555556,2007-12-11,0.354972243309021
2007-12-12,0.3983442010403693,2007-12-12,0.3518044948577881
2007-12-13,0.4549119870398084,2007-12-13,0.4157165288925171
2007-12-14,0.40768946395563765,2007-12-14,0.38769206404685974
2007-12-17,0.365621442922726,2007-12-17,0.3988865911960602
2007-12-18,0.3654204910081338,2007-12-18,0.4150834381580353
2007-12-19,0.4488488013292191,2007-12-19,0.5088290572166443
2007-12-20,0.4976800000000001,2007-12-20,0.5257779955863953
2007-12-21,0.5174113780421001,2007-12-21,0.48915672302246094
2007-12-24,0.6028380230589374,2007-12-24,0.5402389764785767
2007-12-26,0.65929941618015,2007-12-26,0.6032885313034058
2007-12-27,0.6964545066211021,2007-12-27,0.6530514359474182
2007-12-28,0.6371456660658694,2007-12-28,0.5917759537696838
2007-12-31,0.6206840124365898,2007-12-31,0.6000421047210693
2008-01-02,0.5273183350317474,2008-01-02,0.5383849143981934
2008-01-03,0.4710587880159989,2008-01-03,0.48374447226524353
2008-01-04,0.3736934462500956,2008-01-04,0.5064782500267029
2008-01-07,0.31293422025129325,2008-01-07,0.45294657349586487
2008-01-08,0.2948960302457466,2008-01-08,0.48076796531677246
2008-01-09,0.41460337486200927,2008-01-09,0.5341002941131592
2008-01-10,0.3277147971360381,2008-01-10,0.42972132563591003
2008-01-11,0.26744954128440357,2008-01-11,0.3905237913131714
2008-01-14,0.29101675332177934,2008-01-14,0.350509911775589
2008-01-15,0.17258601553829078,2008-01-15,0.27939867973327637
2008-01-16,0.16730038022813676,2008-01-16,0.34202420711517334
2008-01-17,0.19168950448114952,2008-01-17,0.34229496121406555
2008-01-18,0.22455794186840716,2008-01-18,0.35819268226623535
2008-01-22,0.13846829054202314,2008-01-22,0.28393641114234924
2008-01-23,0.026437375452062817,2008-01-23,0.2757487893104553
2008-01-24,-0.009134088417975916,2008-01-24,0.23433850705623627
2008-01-25,-0.05240524781341105,2008-01-25,0.19948647916316986
2008-01-28,-0.06339600893307407,2008-01-28,0.15000373125076294
2008-01-29,-0.04963514196951091,2008-01-29,0.1191931664943695
2008-01-30,-0.06202100482543271,2008-01-30,0.06639380007982254
2008-01-31,-0.03843080090274975,2008-01-31,0.04002772644162178
2008-02-01,-0.0467536169909486,2008-02-01,0.021106090396642685
2008-02-04,-0.08671522719389524,2008-02-04,-0.025051051750779152
2008-02-05,-0.12759643916913943,2008-02-05,-0.06711343675851822
2008-02-06,-0.20355137746442098,2008-02-06,-0.10886021703481674
2008-02-07,-0.20638868887870665,2008-02-07,-0.11950917541980743
2008-02-08,-0.1878317152103559,2008-02-08,-0.1419670283794403
2008-02-11,-0.15651267348667497,2008-02-11,-0.14767934381961823
2008-02-12,-0.201350910521367,2008-02-12,-0.17015892267227173
2008-02-13,-0.18333859261596708,2008-02-13,-0.18691915273666382
2008-02-14,-0.1928829832301271,2008-02-14,-0.1886903941631317
2008-02-15,-0.20231694828469027,2008-02-15,-0.1838548183441162
2008-02-19,-0.24323273040119564,2008-02-19,-0.21066217124462128
2008-02-20,-0.26258114466083027,2008-02-20,-0.24078160524368286
2008-02-21,-0.2759442392469915,2008-02-21,-0.2437742054462433
2008-02-22,-0.2837700101924576,2008-02-22,-0.24311566352844238
2008-02-25,-0.2619121001047895,2008-02-25,-0.2289557158946991
2008-02-26,-0.28760918293586335,2008-02-26,-0.25325390696525574
2008-02-27,-0.2636243861540304,2008-02-27,-0.2564205229282379
2008-02-28,-0.23393088807642415,2008-02-28,-0.2689059376716614
2008-02-29,-0.27629522431259046,2008-02-29,-0.2800225615501404
2008-03-03,-0.2983861671469741,2008-03-03,-0.28187739849090576
2008-03-04,-0.2687477995540428,2008-03-04,-0.27102935314178467
2008-03-05,-0.28601800871759575,2008-03-05,-0.28426873683929443
2008-03-06,-0.35039750752041254,2008-03-06,-0.32024237513542175
2008-03-07,-0.3424944871725919,2008-03-07,-0.319871187210083
2008-03-10,-0.3451690556953715,2008-03-10,-0.31123894453048706
2008-03-11,-0.3105029778018408,2008-03-11,-0.318103551864624
2008-03-12,-0.3190880112377762,2008-03-12,-0.31909599900245667
2008-03-13,-0.31582887700534756,2008-03-13,-0.3236759901046753
2008-03-14,-0.3334561726770202,2008-03-14,-0.3301721215248108
2008-03-17,-0.32389031156636783,2008-03-17,-0.32148119807243347
2008-03-18,-0.2930217703731304,2008-03-18,-0.320933073759079
2008-03-19,-0.3035234719089055,2008-03-19,-0.31306013464927673
2008-03-20,-0.305125397570259,2008-03-20,-0.32577934861183167
2008-03-24,-0.2510462968579157,2008-03-24,-0.3066191077232361
2008-03-25,-0.19654087423055022,2008-03-25,-0.2661023736000061
2008-03-26,-0.12281550462599022,2008-03-26,-0.21993793547153473
2008-03-27,-0.08786420395421435,2008-03-27,-0.15607044100761414
2008-03-28,-0.15856672158154872,2008-03-28,-0.22042499482631683
2008-03-31,-0.13611462284028664,2008-03-31,-0.19586075842380524
2008-04-01,-0.08989592209373098,2008-04-01,-0.17966127395629883
2008-04-02,-0.11358855700462756,2008-04-02,-0.18001896142959595
2008-04-03,-0.07526684964928321,2008-04-03,-0.15994742512702942
2008-04-04,-0.09339650577435588,2008-04-04,-0.17347335815429688
2008-04-07,-0.07461711979104846,2008-04-07,-0.16243061423301697
2008-04-08,-0.10901247522443736,2008-04-08,-0.16675807535648346
2008-04-09,-0.12230014854362914,2008-04-09,-0.16277286410331726
2008-04-10,-0.11589725988215771,2008-04-10,-0.16608382761478424
2008-04-11,-0.18355343469093333,2008-04-11,-0.18314625322818756
2008-04-14,-0.1981116718215855,2008-04-14,-0.19631892442703247
2008-04-15,-0.18570958182416863,2008-04-15,-0.18658803403377533
2008-04-16,-0.14066867941406702,2008-04-16,-0.1721329540014267
2008-04-17,-0.14081530504421325,2008-04-17,-0.17491945624351501
2008-04-18,-0.13185983827493264,2008-04-18,-0.196103036403656
2008-04-21,-0.11472744808183932,2008-04-21,-0.20912988483905792
2008-04-22,-0.17550180133813698,2008-04-22,-0.21814769506454468
2008-04-23,-0.16126872972555495,2008-04-23,-0.2114994376897812
2008-04-24,-0.10395862107007303,2008-04-24,-0.1836901158094406
2008-04-25,-0.11070942051765709,2008-04-25,-0.18512097001075745
2008-04-28,-0.10212167022884844,2008-04-28,-0.18074622750282288
2008-04-29,-0.08057145858500958,2008-04-29,-0.16626675426959991
2008-04-30,-0.05667028199566171,2008-04-30,-0.13104648888111115
2008-05-01,-0.016285932888840282,2008-05-01,-0.11494345963001251
2008-05-02,-0.011904761904761973,2008-05-02,-0.10504139214754105
2008-05-05,-0.013247155600662475,2008-05-05,-0.11333867907524109
2008-05-06,-0.037388479191377444,2008-05-06,-0.13193221390247345
2008-05-07,-0.08153923541247488,2008-05-07,-0.1414826214313507
2008-05-08,-0.06981653681829603,2008-05-08,-0.13286036252975464
2008-05-09,-0.07614443269376037,2008-05-09,-0.12284207344055176
2008-05-12,-0.058399639693739736,2008-05-12,-0.12113767862319946
2008-05-13,-0.040993537964458815,2008-05-13,-0.1066831648349762
2008-05-14,-0.044036132211045076,2008-05-14,-0.08495037257671356
2008-05-15,-0.0266762427538092,2008-05-15,-0.07936539500951767
2008-05-16,0.042044432102193774,2008-05-16,0.003853481262922287
2008-05-19,0.033551002026570576,2008-05-19,0.02344663068652153
2008-05-20,0.08554744525547453,2008-05-20,0.06697022914886475
2008-05-21,-0.006744704570791571,2008-05-21,0.018392348662018776
2008-05-22,-0.005448825974609606,2008-05-22,0.025787724182009697
2008-05-23,0.04910533325612354,2008-05-23,0.055829063057899475
2008-05-27,0.04279002125517395,2008-05-27,0.014871944673359394
2008-05-28,0.10630619971604349,2008-05-28,0.07507704943418503
2008-05-29,0.16944374843397658,2008-05-29,0.14345064759254456
2008-05-30,0.17316178755671596,2008-05-30,0.13487479090690613
2008-06-02,0.15332176499752093,2008-06-02,0.13368530571460724
2008-06-03,0.19101773323053206,2008-06-03,0.1813759058713913
2008-06-04,0.33161240220892774,2008-06-04,0.33912503719329834
2008-06-05,0.39697640117994104,2008-06-05,0.3783319294452667
2008-06-06,0.42789016229520804,2008-06-06,0.44625693559646606
2008-06-09,0.3968925467271751,2008-06-09,0.44805365800857544
2008-06-10,0.4112817393948609,2008-06-10,0.42907267808914185
2008-06-11,0.3679073990013617,2008-06-11,0.4211750328540802
2008-06-12,0.27999408983451524,2008-06-12,0.38229474425315857
2008-06-13,0.2887476635514019,2008-06-13,0.3939625918865204
2008-06-16,0.3432586403342195,2008-06-16,0.4088453948497772
2008-06-17,0.40252009894867036,2008-06-17,0.4271117150783539
2008-06-18,0.4651639344262295,2008-06-18,0.5147480964660645
2008-06-19,0.4920818211811284,2008-06-19,0.5193238258361816
2008-06-20,0.39679630219955375,2008-06-20,0.459846168756485
2008-06-23,0.3376593279258402,2008-06-23,0.40617984533309937
2008-06-24,0.3875540605478136,2008-06-24,0.45694825053215027
2008-06-25,0.3708655332302935,2008-06-25,0.39449194073677063
2008-06-26,0.3201004236623255,2008-06-26,0.41315957903862
2008-06-27,0.3647596886784883,2008-06-27,0.44079098105430603
2008-06-30,0.37043706007529864,2008-06-30,0.46422266960144043
2008-07-01,0.41075755128412217,2008-07-01,0.43367767333984375
2008-07-02,0.38374197794964626,2008-07-02,0.45684683322906494
2008-07-03,0.4240750041855015,2008-07-03,0.4773106575012207
2008-07-07,0.46283614498079184,2008-07-07,0.4671790599822998
2008-07-08,0.506924045321024,2008-07-08,0.4719882607460022
2008-07-09,0.417127521145088,2008-07-09,0.4232527017593384
2008-07-10,0.35963359248710636,2008-07-10,0.3410807251930237
2008-07-11,0.38041913293872986,2008-07-11,0.40153175592422485
2008-07-14,0.42840713053479007,2008-07-14,0.4444061517715454
2008-07-15,0.36125822500401195,2008-07-15,0.40901970863342285
2008-07-16,0.38814474105931485,2008-07-16,0.40956124663352966
2008-07-17,0.42073927065244354,2008-07-17,0.4538997709751129
2008-07-18,0.350920245398773,2008-07-18,0.4354110658168793
2008-07-21,0.38933912607569554,2008-07-21,0.46411192417144775
2008-07-22,0.27224085414930976,2008-07-22,0.3622596263885498
2008-07-23,0.3192097119733397,2008-07-23,0.36959701776504517
2008-07-24,0.24300453337501948,2008-07-24,0.3395773470401764
2008-07-25,0.28046757760050545,2008-07-25,0.3450853228569031
2008-07-28,0.21833819932139198,2008-07-28,0.3340860903263092
2008-07-29,0.1826532148772777,2008-07-29,0.2548538148403168
2008-07-30,0.23297601604071883,2008-07-30,0.2766296863555908
2008-07-31,0.192691528476026,2008-07-31,0.22883526980876923
2008-08-01,0.1227692969253924,2008-08-01,0.16052654385566711
2008-08-04,0.08689175769612723,2008-08-04,0.14011365175247192
2008-08-05,0.10740383289673217,2008-08-05,0.09765981882810593
2008-08-06,0.17069518716577536,2008-08-06,0.13303852081298828
2008-08-07,0.1437661701978883,2008-08-07,0.10775989294052124
2008-08-08,0.1815331010452963,2008-08-08,0.104189932346344
2008-08-11,0.16070276151758067,2008-08-11,0.060807086527347565
2008-08-12,0.19825072886297357,2008-08-12,0.08404792100191116
