,Actual,Date,Forecasted
2014-05-16,-0.52598002709711,2014-05-16,-0.6147869229316711
2014-05-19,-0.5252138973821252,2014-05-19,-0.6246337294578552
2014-05-20,-0.5239274072768918,2014-05-20,-0.6266806721687317
2014-05-21,-0.038145231846019145,2014-05-21,-0.0892682820558548
2014-05-22,0.018707015130674076,2014-05-22,-0.0331498458981514
2014-05-23,0.042857407099125,2014-05-23,-0.016226841136813164
2014-05-27,0.03113845491560685,2014-05-27,-0.040236860513687134
2014-05-28,0.0060136851015801795,2014-05-28,-0.045927494764328
2014-05-29,0.04366277049150313,2014-05-29,0.007861095480620861
2014-05-30,0.06302067836953285,2014-05-30,0.03682998567819595
2014-06-02,0.03510638297872348,2014-06-02,0.02798803709447384
2014-06-03,0.010588664115181334,2014-06-03,0.02340218424797058
2014-06-04,-0.017981911686469232,2014-06-04,-0.010616997256875038
2014-06-05,0.03973570876430954,2014-06-05,0.026709705591201782
2014-06-06,0.04942803641285187,2014-06-06,0.031183267012238503
2014-06-09,0.04625114573785516,2014-06-09,0.0162661112844944
2014-06-10,0.057282655206414734,2014-06-10,0.03417512774467468
2014-06-11,0.06185914227976941,2014-06-11,0.04261139780282974
2014-06-12,0.06958516536035164,2014-06-12,0.06954499334096909
2014-06-13,0.07145588741443265,2014-06-13,0.06926439702510834
2014-06-16,0.02977644360748033,2014-06-16,0.038858138024806976
2014-06-17,0.029417813341310328,2014-06-17,0.038635097444057465
2014-06-18,0.041093346703062084,2014-06-18,0.026353221386671066
2014-06-19,0.05829134433476324,2014-06-19,0.03432662412524223
2014-06-20,0.05826312741673356,2014-06-20,0.03243851661682129
2014-06-23,0.0989723864745391,2014-06-23,0.06293708831071854
2014-06-24,0.10528957528957528,2014-06-24,0.07902326434850693
2014-06-25,0.1264202087778996,2014-06-25,0.08066119253635406
2014-06-26,0.11042117655994832,2014-06-26,0.0761801078915596
2014-06-27,0.08777371246030152,2014-06-27,0.060397371649742126
2014-06-30,0.0796432396498874,2014-06-30,0.06252181529998779
2014-07-01,0.10680937856701789,2014-07-01,0.0844656303524971
2014-07-02,0.11653311158149382,2014-07-02,0.10207679122686386
2014-07-03,0.12261972364187024,2014-07-03,0.10822413116693497
2014-07-07,0.09637548020711528,2014-07-07,0.08829206228256226
2014-07-08,0.07033808915783046,2014-07-08,0.08649329096078873
2014-07-09,0.061233400036383445,2014-07-09,0.06328821927309036
2014-07-10,0.04427041137816179,2014-07-10,0.04724942892789841
2014-07-11,0.04052855622561191,2014-07-11,0.025342527776956558
2014-07-14,0.033729364899890424,2014-07-14,0.0006346460431814194
2014-07-15,0.03963537558068175,2014-07-15,0.010216111317276955
2014-07-16,0.03515844083006181,2014-07-16,0.012463931925594807
2014-07-17,0.016041284002449085,2014-07-17,0.012938136234879494
2014-07-18,0.07224368288620342,2014-07-18,0.027522489428520203
2014-07-21,0.07922309787019177,2014-07-21,0.0523701086640358
2014-07-22,0.08994871424443818,2014-07-22,0.05900706350803375
2014-07-23,0.07126546651797594,2014-07-23,0.042202726006507874
2014-07-24,0.06533222620709145,2014-07-24,0.04664374142885208
2014-07-25,0.04792108352460889,2014-07-25,0.04252567142248154
2014-07-28,0.05405595636107696,2014-07-28,0.050182268023490906
2014-07-29,0.04660792951541848,2014-07-29,0.052741870284080505
2014-07-30,0.06423592493297603,2014-07-30,0.06738488376140594
2014-07-31,0.03426429909877737,2014-07-31,0.06280820071697235
2014-08-01,0.038565996740901776,2014-08-01,0.07193354517221451
2014-08-04,0.05749026089009557,2014-08-04,0.06444667279720306
2014-08-05,0.022259479898690815,2014-08-05,0.03513520210981369
2014-08-06,0.016814456893042395,2014-08-06,0.01768297702074051
2014-08-07,0.009337710936948351,2014-08-07,0.007297626696527004
2014-08-08,0.006355673962632258,2014-08-08,-0.01360318623483181
2014-08-11,0.00822649945855325,2014-08-11,-0.013282882049679756
2014-08-12,-0.023569368354581566,2014-08-12,-0.0387786403298378
2014-08-13,-0.00035911554970335935,2014-08-13,-0.03710668534040451
2014-08-14,-0.0017756833819939644,2014-08-14,-0.035985223948955536
2014-08-15,-0.0016419518702857072,2014-08-15,-0.029695024713873863
2014-08-18,0.00204568124566773,2014-08-18,-0.03755147010087967
2014-08-19,0.010714648430887985,2014-08-19,-0.02989926002919674
2014-08-20,0.003928643690564337,2014-08-20,-0.026608509942889214
2014-08-21,0.0028099397386416314,2014-08-21,-0.015594588592648506
2014-08-22,0.024446749654218447,2014-08-22,0.012259053066372871
2014-08-25,0.012359434997257335,2014-08-25,0.004895552061498165
2014-08-26,0.013930073788014585,2014-08-26,0.011274615302681923
2014-08-27,-0.006221767663854072,2014-08-27,-0.00345413014292717
2014-08-28,-0.02345774576784565,2014-08-28,-0.021954739466309547
2014-08-29,-0.01804201935723182,2014-08-29,-0.025399884209036827
2014-09-02,-0.0033693406928312353,2014-09-02,-0.02635037712752819
2014-09-03,0.014978823043283462,2014-09-03,-0.011273123323917389
2014-09-04,-0.019781527325610226,2014-09-04,-0.0568685308098793
2014-09-05,-0.0011028674553841267,2014-09-05,-0.04337747395038605
2014-09-08,-0.0032142087910268513,2014-09-08,-0.048798322677612305
2014-09-09,-0.02184437945108153,2014-09-09,-0.04584638029336929
2014-09-10,-0.015903550521550236,2014-09-10,-0.03777339309453964
2014-09-11,-0.011653959336543673,2014-09-11,-0.025732247158885002
2014-09-12,-0.02357183399552598,2014-09-12,-0.02606499008834362
2014-09-15,-0.02072565030726503,2014-09-15,-0.017762670293450356
2014-09-16,-0.011185006045949297,2014-09-16,-0.023770345374941826
2014-09-17,0.023708049348632576,2014-09-17,0.003699946217238903
2014-09-18,0.04126569037656891,2014-09-18,0.014407655224204063
2014-09-19,0.039723839455922505,2014-09-19,-0.0007341187447309494
2014-09-22,0.04210140628816683,2014-09-22,0.02167331986129284
2014-09-23,0.02905185468850613,2014-09-23,0.022799594327807426
2014-09-24,0.0465364369283503,2014-09-24,0.029222317039966583
2014-09-25,0.01264837180330125,2014-09-25,0.01852710358798504
2014-09-26,0.01844954525768716,2014-09-26,0.017749371007084846
2014-09-29,0.027424316576941887,2014-09-29,0.02444048784673214
2014-09-30,0.006586150266867374,2014-09-30,-0.0030141063034534454
2014-10-01,-0.008586333703925364,2014-10-01,-0.00604008324444294
2014-10-02,-0.004848297956176917,2014-10-02,-0.008703161031007767
2014-10-03,-0.01088240256453521,2014-10-03,-0.029674360528588295
2014-10-06,-0.015625261677078006,2014-10-06,-0.039891451597213745
2014-10-07,-0.035790463714079235,2014-10-07,-0.0371801033616066
2014-10-08,-0.014651767327233944,2014-10-08,-0.03429710865020752
2014-10-09,-0.036672629695885584,2014-10-09,-0.035655438899993896
2014-10-10,-0.059908224257920306,2014-10-10,-0.035313673317432404
2014-10-13,-0.07374345371692848,2014-10-13,-0.03868231177330017
2014-10-14,-0.05885077186963972,2014-10-14,-0.041491322219371796
2014-10-15,-0.06822098152743317,2014-10-15,-0.04883934557437897
2014-10-16,-0.07802733704237941,2014-10-16,-0.06485884636640549
2014-10-17,-0.1115471518611012,2014-10-17,-0.08730541169643402
2014-10-20,-0.09692631293255527,2014-10-20,-0.1015552282333374
2014-10-21,-0.09291229726540107,2014-10-21,-0.11722202599048615
2014-10-22,-0.09215764997156128,2014-10-22,-0.12997348606586456
2014-10-23,-0.07975001246613367,2014-10-23,-0.1369769275188446
2014-10-24,-0.07275706539182736,2014-10-24,-0.11678330600261688
2014-10-27,-0.07337130531495395,2014-10-27,-0.11338014900684357
2014-10-28,-0.05442303462976428,2014-10-28,-0.10329122841358185
2014-10-29,-0.04522140536843888,2014-10-29,-0.08484072983264923
2014-10-30,-0.036740939412695184,2014-10-30,-0.07176578044891357
2014-10-31,-0.0355141139305003,2014-10-31,-0.07828885316848755
2014-11-03,-0.04975644288627823,2014-11-03,-0.07977928966283798
2014-11-04,-0.05538533661493117,2014-11-04,-0.08224580436944962
2014-11-05,-0.08168153287082913,2014-11-05,-0.093873530626297
2014-11-06,-0.07631389488840878,2014-11-06,-0.07996486127376556
2014-11-07,-0.06657870699279389,2014-11-07,-0.07297761738300323
2014-11-10,-0.06716018849637373,2014-11-10,-0.0915549248456955
2014-11-11,-0.04093976932934651,2014-11-11,-0.07211170345544815
2014-11-12,-0.05043374723592442,2014-11-12,-0.07936365902423859
2014-11-13,-0.053367584763784004,2014-11-13,-0.08071702718734741
2014-11-14,-0.0564572322020358,2014-11-14,-0.0828990489244461
2014-11-17,-0.0569156185842693,2014-11-17,-0.06774228811264038
2014-11-18,-0.0626118991874397,2014-11-18,-0.07267262786626816
2014-11-19,-0.06660980810234529,2014-11-19,-0.08587168157100677
2014-11-20,-0.07489196638197959,2014-11-20,-0.09112878888845444
2014-11-21,-0.04913778087441223,2014-11-21,-0.06860662996768951
2014-11-24,-0.06211669578922119,2014-11-24,-0.08763842284679413
2014-11-25,-0.037805924913718925,2014-11-25,-0.06380606442689896
2014-11-26,-0.013436841441668679,2014-11-26,-0.032816626131534576
2014-11-28,0.00794860027535571,2014-11-28,-0.010925300419330597
2014-12-01,-0.016475605533179172,2014-12-01,-0.017160123214125633
2014-12-02,-0.003957612856693715,2014-12-02,-0.002064252272248268
2014-12-03,9.31237428296594e-05,2014-12-03,0.0029428061097860336
2014-12-04,0.03749737078608728,2014-12-04,0.02752656117081642
2014-12-05,-0.008076937525827277,2014-12-05,0.005091956816613674
2014-12-08,-0.013568016653346393,2014-12-08,-0.011973686516284943
2014-12-09,-0.012124785789308867,2014-12-09,-0.02699117548763752
2014-12-10,-0.046256660344983325,2014-12-10,-0.05183374881744385
2014-12-11,-0.030588449626525738,2014-12-11,-0.046851612627506256
2014-12-12,-0.05159307485269515,2014-12-12,-0.05170416086912155
2014-12-15,-0.07711024439116898,2014-12-15,-0.07326631993055344
2014-12-16,-0.10795953084430121,2014-12-16,-0.07844533026218414
2014-12-17,-0.09606082781516057,2014-12-17,-0.09242364764213562
2014-12-18,-0.09377146177822393,2014-12-18,-0.11575685441493988
2014-12-19,-0.07756709296344255,2014-12-19,-0.11450275778770447
2014-12-22,-0.056523511582977526,2014-12-22,-0.11701887845993042
2014-12-23,-0.030902059537728288,2014-12-23,-0.09815703332424164
2014-12-24,-0.026754155413366343,2014-12-24,-0.08156502991914749
2014-12-26,-0.018665506868181803,2014-12-26,-0.07189494371414185
2014-12-29,-0.03747559249771615,2014-12-29,-0.07365304231643677
2014-12-30,-0.046339681804414834,2014-12-30,-0.07116735726594925
2014-12-31,-0.04942230183609497,2014-12-31,-0.05984291434288025
2015-01-02,-0.04832506649414148,2015-01-02,-0.054663754999637604
2015-01-05,-0.06435634647598121,2015-01-05,-0.05346225947141647
2015-01-06,-0.07317430118542367,2015-01-06,-0.04222820699214935
2015-01-07,-0.07228517382600874,2015-01-07,-0.049142636358737946
2015-01-08,-0.07362938596491231,2015-01-08,-0.06756327301263809
2015-01-09,-0.07915256730910691,2015-01-09,-0.07320905476808548
2015-01-12,-0.08945025554598907,2015-01-12,-0.08896472305059433
2015-01-13,-0.08343683787535616,2015-01-13,-0.102504663169384
2015-01-14,-0.07883764543087601,2015-01-14,-0.11295314133167267
2015-01-15,-0.07982034944224348,2015-01-15,-0.11334238946437836
2015-01-16,-0.0703449406279596,2015-01-16,-0.11640222370624542
2015-01-20,-0.05505420179746123,2015-01-20,-0.09601418673992157
2015-01-21,-0.03379193820902737,2015-01-21,-0.08951783180236816
2015-01-22,0.0006145594725961434,2015-01-22,-0.07856851816177368
2015-01-23,-0.0011611190976446029,2015-01-23,-0.07619736343622208
2015-01-26,0.0163611574003939,2015-01-26,-0.030500685796141624
2015-01-27,-0.01797524164829567,2015-01-27,-0.021620212122797966
2015-01-28,-0.044170039730652366,2015-01-28,-0.025968322530388832
2015-01-29,-0.028047117642602704,2015-01-29,-0.009793916717171669
2015-01-30,0.01022345003852565,2015-01-30,-0.023784214630723
2015-02-02,0.02049816877912236,2015-02-02,-0.0023262426257133484
2015-02-03,0.03384770471463994,2015-02-03,0.009741384536027908
2015-02-04,0.056086397944435484,2015-02-04,0.04963818937540054
2015-02-05,0.04616447823082259,2015-02-05,0.029209304600954056
2015-02-06,0.03741595740546422,2015-02-06,0.009851271286606789
2015-02-09,0.01776786401046082,2015-02-09,-0.0016248412430286407
2015-02-10,0.014766109336840083,2015-02-10,-0.027592172846198082
2015-02-11,-0.0014291812832933903,2015-02-11,-0.037834689021110535
2015-02-12,0.016910956735515015,2015-02-12,-0.030014662072062492
2015-02-13,0.017801743241246726,2015-02-13,-0.03313916176557541
2015-02-17,0.014330647112467787,2015-02-17,-0.0158525537699461
2015-02-18,0.013768494993274594,2015-02-18,-0.0044675469398498535
2015-02-19,0.029755398937172828,2015-02-19,0.010244810953736305
2015-02-20,0.02313284864507592,2015-02-20,0.016575854271650314
2015-02-23,0.02991568166942593,2015-02-23,0.04031526297330856
2015-02-24,0.06318095689246794,2015-02-24,0.06696121394634247
2015-02-25,0.08349995050974979,2015-02-25,0.06704737991094589
2015-02-26,0.10333195241758886,2015-02-26,0.0622636079788208
2015-02-27,0.12364195558395896,2015-02-27,0.08078153431415558
2015-03-02,0.1568422323260772,2015-03-02,0.09689594060182571
2015-03-03,0.15343762455161403,2015-03-03,0.09790004789829254
2015-03-04,0.1431028007827171,2015-03-04,0.10245046019554138
2015-03-05,0.15361798377016322,2015-03-05,0.12039384990930557
2015-03-06,0.12233203710415208,2015-03-06,0.11684593558311462
2015-03-09,0.1258187237714241,2015-03-09,0.12475182116031647
2015-03-10,0.07582774457618324,2015-03-10,0.10341528803110123
2015-03-11,0.034226689000558475,2015-03-11,0.06223683804273605
2015-03-12,0.0354645262478086,2015-03-12,0.04516220837831497
2015-03-13,0.030332389327768716,2015-03-13,0.04929734021425247
2015-03-16,0.07761085208848972,2015-03-16,0.07428769022226334
2015-03-17,0.0881681400386396,2015-03-17,0.087251678109169
2015-03-18,0.10313114977690296,2015-03-18,0.07998023182153702
2015-03-19,0.048590828760115334,2015-03-19,0.02600187063217163
2015-03-20,0.06153701615933849,2015-03-20,0.038442954421043396
2015-03-23,0.06013500843802744,2015-03-23,0.038516588509082794
2015-03-24,0.09777608819616024,2015-03-24,0.05708422511816025
2015-03-25,0.07015457788347201,2015-03-25,0.055548712611198425
2015-03-26,0.05575275111215161,2015-03-26,0.051695168018341064
2015-03-27,0.053412182587666335,2015-03-27,0.06386109441518784
2015-03-30,0.038831087085308136,2015-03-30,0.03955528512597084
2015-03-31,0.031040892193308744,2015-03-31,0.04216217249631882
2015-04-01,0.006373509642680464,2015-04-01,0.021629925817251205
2015-04-02,-0.017871398504971325,2015-04-02,0.0053371163085103035
2015-04-06,-0.001944918441863397,2015-04-06,0.009010975249111652
2015-04-07,0.004072606652538502,2015-04-07,0.005030915141105652
2015-04-08,0.004373684692103641,2015-04-08,-0.009819943457841873
2015-04-09,0.011480251015134835,2015-04-09,-0.005223512649536133
2015-04-10,0.025308411214953308,2015-04-10,0.005552026443183422
2015-04-13,0.01854636591478709,2015-04-13,-0.0030318032950162888
2015-04-14,-0.013794237480130978,2015-04-14,-0.020196905359625816
2015-04-15,-0.03263065672549126,2015-04-15,-0.044654615223407745
2015-04-16,-0.033965483532694685,2015-04-16,-0.05258648097515106
2015-04-17,-0.07352787729122456,2015-04-17,-0.07633830606937408
2015-04-20,-0.059200580516417745,2015-04-20,-0.08595116436481476
2015-04-21,-0.061219373022323054,2015-04-21,-0.08590539544820786
2015-04-22,-0.05547481661750664,2015-04-22,-0.09140092134475708
2015-04-23,-0.02695060219933665,2015-04-23,-0.0738510861992836
2015-04-24,-0.0007664170005226012,2015-04-24,-0.07114726305007935
2015-04-27,0.01119942841832633,2015-04-27,-0.034004755318164825
2015-04-28,0.015620219906782529,2015-04-28,-0.016021667048335075
2015-04-29,0.00039203806333198976,2015-04-29,-0.019161270931363106
2015-04-30,-0.007649186256781237,2015-04-30,0.001918083056807518
2015-05-01,-0.01865963962680728,2015-05-01,-0.016761327162384987
2015-05-04,-0.008554365954699494,2015-05-04,-0.012646760791540146
2015-05-05,-0.04082768122085634,2015-05-05,-0.034077130258083344
2015-05-06,-0.050721166640055215,2015-05-06,-0.0360865443944931
2015-05-07,-0.040552261262058686,2015-05-07,-0.04787319153547287
2015-05-08,-0.02904292764030625,2015-05-08,-0.056385815143585205
2015-05-11,-0.05499186203552997,2015-05-11,-0.08278235793113708
2015-05-12,-0.04985890652557312,2015-05-12,-0.06497907638549805
2015-05-13,-0.04284649776453053,2015-05-13,-0.06067883223295212
2015-05-14,-0.01497623531521819,2015-05-14,-0.050687722861766815
2015-05-15,-0.026098888859187097,2015-05-15,-0.056053660809993744
2015-05-18,-0.014476293491977765,2015-05-18,-0.04104086756706238
2015-05-19,-0.00038217256001027433,2015-05-19,-0.027814241126179695
2015-05-20,0.020690547006336546,2015-05-20,-0.007885739207267761
2015-05-21,0.023641878849158804,2015-05-21,-0.008947549387812614
2015-05-22,0.01772932496421098,2015-05-22,-0.005411211401224136
2015-05-26,-0.0030063406457254693,2015-05-26,-0.008823568001389503
2015-05-27,0.011368198240940153,2015-05-27,-0.005576565861701965
2015-05-28,0.010281839063696285,2015-05-28,-0.00526336207985878
2015-05-29,-0.006051326917468569,2015-05-29,-0.004570463672280312
2015-06-01,0.017470080403127364,2015-06-01,0.011434084735810757
2015-06-02,0.023861452018335116,2015-06-02,0.00610208697617054
2015-06-03,0.021655136885487147,2015-06-03,-0.0004226025193929672
2015-06-04,0.03557082254007593,2015-06-04,0.02153155207633972
2015-06-05,0.009182230547444492,2015-06-05,-0.0035571567714214325
2015-06-08,0.0010222406409725604,2015-06-08,-0.001499926671385765
2015-06-09,-0.012782694198623323,2015-06-09,-0.01716354675590992
2015-06-10,-0.008718114304165359,2015-06-10,-0.03724756836891174
2015-06-11,-0.041174214691629185,2015-06-11,-0.0688360258936882
2015-06-12,-0.03294354553804846,2015-06-12,-0.05405659228563309
2015-06-15,-0.037865230256746485,2015-06-15,-0.05022209882736206
2015-06-16,-0.0294269580861789,2015-06-16,-0.04510548710823059
2015-06-17,-0.0039542977932466306,2015-06-17,-0.021144719794392586
2015-06-18,0.009108062994411803,2015-06-18,-0.02624514512717724
2015-06-19,0.008465378771434606,2015-06-19,-0.02690231241285801
2015-06-22,0.03063282048449012,2015-06-22,-0.0028503984212875366
2015-06-23,0.05290797637736411,2015-06-23,0.018895022571086884
2015-06-24,0.030495904361302006,2015-06-24,0.010558100417256355
2015-06-25,0.01639493578650142,2015-06-25,0.000940077006816864
2015-06-26,0.013338707904283709,2015-06-26,0.010320349596440792
2015-06-29,0.004677667848458356,2015-06-29,0.024892961606383324
2015-06-30,0.0010194813620270082,2015-06-30,0.018120748922228813
2015-07-01,-0.01074289876183554,2015-07-01,-0.00925334170460701
2015-07-02,0.001555380702300102,2015-07-02,-0.010864317417144775
2015-07-06,-0.001920719995609721,2015-07-06,-0.016208847984671593
2015-07-07,0.0013654238275560004,2015-07-07,-0.02488471008837223
2015-07-08,-0.019565256737434478,2015-07-08,-0.03215327858924866
2015-07-09,-0.021838688241949678,2015-07-09,-0.04186496138572693
2015-07-10,0.0028673447305778144,2015-07-10,-0.037994325160980225
2015-07-13,0.04484731080611848,2015-07-13,-0.02066814713180065
2015-07-14,0.054000902119981875,2015-07-14,-0.025911027565598488
2015-07-15,0.05373705294308717,2015-07-15,-0.011223269626498222
2015-07-16,0.1035355387662289,2015-07-16,0.023056846112012863
2015-07-17,0.2738660985779573,2015-07-17,0.034540578722953796
2015-07-20,0.25072659987363477,2015-07-20,0.07132559269666672
2015-07-21,0.2522285652541916,2015-07-21,0.12191889435052872
2015-07-22,0.25994670920263174,2015-07-22,0.181240975856781
2015-07-23,0.22783105562935613,2015-07-23,0.2278849482536316
2015-07-24,0.2047729447265767,2015-07-24,0.265838623046875
2015-07-27,0.2141618710343811,2015-07-27,0.27190181612968445
2015-07-28,0.19373868982989495,2015-07-28,0.23932355642318726
2015-07-29,0.20251254454221512,2015-07-29,0.23333889245986938
2015-07-30,0.21387473286207448,2015-07-30,0.22670648992061615
2015-07-31,0.21086556169429094,2015-07-31,0.22692792117595673
2015-08-03,0.2199607245765045,2015-08-03,0.21326997876167297
2015-08-04,0.20980607391145245,2015-08-04,0.20416592061519623
2015-08-05,0.21056132906612968,2015-08-05,0.17943492531776428
2015-08-06,0.20201965848758796,2015-08-06,0.17913590371608734
2015-08-07,0.18708905088622085,2015-08-07,0.1791011095046997
2015-08-10,0.177053195832372,2015-08-10,0.17508772015571594
2015-08-11,0.23583436274773062,2015-08-11,0.18905554711818695
2015-08-12,0.23930459718612784,2015-08-12,0.2003350704908371
2015-08-13,0.24129389216359898,2015-08-13,0.22387436032295227
2015-08-14,0.2736628175519631,2015-08-14,0.26170265674591064
2015-08-17,0.28529368194948534,2015-08-17,0.27361828088760376
2015-08-18,0.2676789987115775,2015-08-18,0.2742306888103485
2015-08-19,0.268023531991084,2015-08-19,0.2696540057659149
2015-08-20,0.24533558154026625,2015-08-20,0.2767913341522217
2015-08-21,0.17089976910350346,2015-08-21,0.26427510380744934
2015-08-24,0.1410559350193834,2015-08-24,0.267069935798645
2015-08-25,0.12452033415955199,2015-08-25,0.2318607121706009
2015-08-26,0.186348024671378,2015-08-26,0.17416033148765564
2015-08-27,0.16831371451559307,2015-08-27,0.1237311139702797
2015-08-28,0.12925810537847937,2015-08-28,0.09306524693965912
2015-08-31,0.1093568052606344,2015-08-31,0.09259230643510818
2015-09-01,0.04616304961946227,2015-09-01,0.05842314660549164
2015-09-02,-0.07819959406534982,2015-09-02,-0.10507989674806595
2015-09-03,-0.08052364182206584,2015-09-03,-0.09518525004386902
2015-09-04,-0.09547709786438485,2015-09-04,-0.09940406680107117
2015-09-08,-0.07368723924615161,2015-09-08,-0.10110724717378616
2015-09-09,-0.046418567426970814,2015-09-09,-0.07032196968793869
2015-09-10,-0.005635566687539062,2015-09-10,-0.03790709376335144
2015-09-11,-0.004511826454190571,2015-09-11,-0.04032037407159805
2015-09-14,-0.01089955431585965,2015-09-14,-0.0375937819480896
2015-09-15,0.005503227854799508,2015-09-15,-0.03590521961450577
2015-09-16,0.0014445648248466725,2015-09-16,-0.034676693379879
2015-09-17,0.02155133079847893,2015-09-17,-0.016714362427592278
2015-09-18,-0.00571669274280906,2015-09-18,-0.022015145048499107
2015-09-21,0.008619646745705367,2015-09-21,-0.012890614569187164
2015-09-22,-0.029838553966344272,2015-09-22,-0.030589954927563667
2015-09-23,-0.02515854659404615,2015-09-23,-0.027300329878926277
2015-09-24,-0.014268727705113005,2015-09-24,-0.022053731605410576
2015-09-25,-0.03466839581385528,2015-09-25,-0.024911915883421898
2015-09-28,-0.0956830363610024,2015-09-28,-0.07577680051326752
2015-09-29,-0.09958494222453618,2015-09-29,-0.08820293098688126
2015-09-30,-0.07182706734060673,2015-09-30,-0.09240225702524185
2015-10-01,-0.0687149136167805,2015-10-01,-0.10452805459499359
2015-10-02,-0.05347855527221912,2015-10-02,-0.11477124691009521
2015-10-05,-0.024755709784676228,2015-10-05,-0.10367120802402496
2015-10-06,-0.03227479684168055,2015-10-06,-0.10201013088226318
2015-10-07,-0.013951845528933915,2015-10-07,-0.06674432754516602
2015-10-08,0.035666040401844734,2015-10-08,0.005172538571059704
2015-10-09,0.08595557425053801,2015-10-09,0.06216815859079361
2015-10-12,0.1044296047153328,2015-10-12,0.08085167407989502
2015-10-13,0.03551399035983871,2015-10-13,0.0026583466678857803
2015-10-14,0.018638840649140453,2015-10-14,-0.0039036907255649567
2015-10-15,0.05052373084327466,2015-10-15,0.016077332198619843
2015-10-16,0.07332283659041083,2015-10-16,0.04357761889696121
2015-10-19,0.11180824702967174,2015-10-19,0.08338534086942673
2015-10-20,0.05441069296490997,2015-10-20,0.0612465962767601
2015-10-21,0.05454830860999915,2015-10-21,0.07632540166378021
2015-10-22,0.08296235054693457,2015-10-22,0.08638748526573181
2015-10-23,0.11718021991675465,2015-10-23,0.053603366017341614
2015-10-26,0.13632054211156186,2015-10-26,0.058788836002349854
2015-10-27,0.1255452478958039,2015-10-27,0.056776829063892365
2015-10-28,0.12455363955440268,2015-10-28,0.06430389732122421
2015-10-29,0.14158505371894492,2015-10-29,0.0856664627790451
2015-10-30,0.10874043333784411,2015-10-30,0.078884057700634
2015-11-02,0.1235424930881115,2015-11-02,0.09081132709980011
2015-11-03,0.11486295353372955,2015-11-03,0.09099453687667847
2015-11-04,0.1428160745627307,2015-11-04,0.12014926970005035
2015-11-05,0.14046897957959747,2015-11-05,0.11717130243778229
2015-11-06,0.16595223515003066,2015-11-06,0.15076804161071777
2015-11-09,0.15533683356549166,2015-11-09,0.15700526535511017
2015-11-10,0.15780794307614787,2015-11-10,0.15710440278053284
2015-11-11,0.19542294774662183,2015-11-11,0.1869981735944748
2015-11-12,0.21190228273928713,2015-11-12,0.22021126747131348
2015-11-13,0.18865742599701263,2015-11-13,0.2227908968925476
2015-11-16,0.177683615819209,2015-11-16,0.18805964291095734
2015-11-17,0.16196261682242996,2015-11-17,0.1737246960401535
2015-11-18,0.15680603966574824,2015-11-18,0.14061607420444489
2015-11-19,0.13140185802763238,2015-11-19,0.11335907876491547
2015-11-20,0.15686975165267114,2015-11-20,0.11514653265476227
2015-11-23,0.15925373134328358,2015-11-23,0.12479688972234726
2015-11-24,0.1538680659670164,2015-11-24,0.13879254460334778
2015-11-25,0.1460282462308562,2015-11-25,0.13812978565692902
2015-11-27,0.14124151796933915,2015-11-27,0.13397617638111115
2015-11-30,0.11663275612219515,2015-11-30,0.12610287964344025
2015-12-01,0.15193780220749264,2015-12-01,0.131465345621109
2015-12-02,0.1224062797610459,2015-12-02,0.11305341869592667
2015-12-03,0.10481504918598628,2015-12-03,0.1120276227593422
2015-12-04,0.11323665976141162,2015-12-04,0.1042553037405014
2015-12-07,0.13674999999999993,2015-12-07,0.13868235051631927
2015-12-08,0.15382554331646325,2015-12-08,0.15181134641170502
2015-12-09,0.11952021610828889,2015-12-09,0.13397689163684845
2015-12-10,0.056594330835638695,2015-12-10,0.06651102751493454
2015-12-11,0.026397855345223764,2015-12-11,0.043004345148801804
2015-12-14,0.04055566169045588,2015-12-14,0.03335908055305481
2015-12-15,0.031441676165662624,2015-12-15,0.02217746526002884
2015-12-16,0.04261260656508026,2015-12-16,0.006826705299317837
2015-12-17,0.04399300234611281,2015-12-17,0.019099831581115723
2015-12-18,0.01218337924947166,2015-12-18,0.00589508842676878
2015-12-21,0.015998504313452955,2015-12-21,0.004613266326487064
2015-12-22,0.015649203638241405,2015-12-22,-0.004961496219038963
2015-12-23,0.010306703301037334,2015-12-23,-0.01166069321334362
2015-12-24,0.005567226890756283,2015-12-24,-0.011134615167975426
2015-12-28,0.03639519323767515,2015-12-28,0.0002946946769952774
2015-12-29,0.047081476010867096,2015-12-29,-0.0005912650376558304
2015-12-30,0.03273440052270504,2015-12-30,-0.0032446980476379395
2015-12-31,0.02839279341202605,2015-12-31,0.017300689592957497
2016-01-04,0.02617319983244837,2016-01-04,0.04635906219482422
2016-01-05,0.014805042509528077,2016-01-05,0.02815469726920128
2016-01-06,0.017895922142684872,2016-01-06,0.029458023607730865
2016-01-07,-0.025012828778568696,2016-01-07,0.001725630834698677
2016-01-08,-0.03820038424086125,2016-01-08,-0.00846029445528984
2016-01-11,-0.0565379665379665,2016-01-11,-0.045066289603710175
2016-01-12,-0.04037594953006307,2016-01-12,-0.05637933313846588
2016-01-13,-0.065044242038382,2016-01-13,-0.054524362087249756
2016-01-14,-0.04922912929308687,2016-01-14,-0.06300676614046097
2016-01-15,-0.07964040053369947,2016-01-15,-0.07288230210542679
2016-01-19,-0.05737694173166408,2016-01-19,-0.06813158094882965
2016-01-20,-0.08322382270761308,2016-01-20,-0.10116691887378693
2016-01-21,-0.06579674744488018,2016-01-21,-0.09684707969427109
